timestamp,value,label,datetime,date,time,day,hour,minute
1471770000,-0.036137314,0,2016-08-21 09:00:00,2016-08-21,09:00:00,Sunday,9,0
1471770300,-0.146567013,0,2016-08-21 09:05:00,2016-08-21,09:05:00,Sunday,9,5
1471770600,-0.256996711,0,2016-08-21 09:10:00,2016-08-21,09:10:00,Sunday,9,10
1471770900,-0.036137314,0,2016-08-21 09:15:00,2016-08-21,09:15:00,Sunday,9,15
1471771200,-0.146567013,0,2016-08-21 09:20:00,2016-08-21,09:20:00,Sunday,9,20
1471771500,-0.036137314,0,2016-08-21 09:25:00,2016-08-21,09:25:00,Sunday,9,25
1471771800,0.074292384,0,2016-08-21 09:30:00,2016-08-21,09:30:00,Sunday,9,30
1471772100,-0.146567013,0,2016-08-21 09:35:00,2016-08-21,09:35:00,Sunday,9,35
1471772400,-0.036137314,0,2016-08-21 09:40:00,2016-08-21,09:40:00,Sunday,9,40
1471772700,-0.036137314,0,2016-08-21 09:45:00,2016-08-21,09:45:00,Sunday,9,45
1471773000,0.074292384,0,2016-08-21 09:50:00,2016-08-21,09:50:00,Sunday,9,50
1471773300,-0.036137314,0,2016-08-21 09:55:00,2016-08-21,09:55:00,Sunday,9,55
1471773600,-0.036137314,0,2016-08-21 10:00:00,2016-08-21,10:00:00,Sunday,10,0
1471773900,-0.146567013,0,2016-08-21 10:05:00,2016-08-21,10:05:00,Sunday,10,5
1471774200,-0.036137314,0,2016-08-21 10:10:00,2016-08-21,10:10:00,Sunday,10,10
1471774500,-0.036137314,0,2016-08-21 10:15:00,2016-08-21,10:15:00,Sunday,10,15
1471774800,0.074292384,0,2016-08-21 10:20:00,2016-08-21,10:20:00,Sunday,10,20
1471775100,0.295151781,0,2016-08-21 10:25:00,2016-08-21,10:25:00,Sunday,10,25
1471775400,0.074292384,0,2016-08-21 10:30:00,2016-08-21,10:30:00,Sunday,10,30
1471775700,0.184722083,0,2016-08-21 10:35:00,2016-08-21,10:35:00,Sunday,10,35
1471776000,-0.036137314,0,2016-08-21 10:40:00,2016-08-21,10:40:00,Sunday,10,40
1471776300,0.184722083,0,2016-08-21 10:45:00,2016-08-21,10:45:00,Sunday,10,45
1471776600,0.074292384,0,2016-08-21 10:50:00,2016-08-21,10:50:00,Sunday,10,50
1471776900,0.074292384,0,2016-08-21 10:55:00,2016-08-21,10:55:00,Sunday,10,55
1471777200,-0.036137314,0,2016-08-21 11:00:00,2016-08-21,11:00:00,Sunday,11,0
1471777500,0.074292384,0,2016-08-21 11:05:00,2016-08-21,11:05:00,Sunday,11,5
1471777800,0.074292384,0,2016-08-21 11:10:00,2016-08-21,11:10:00,Sunday,11,10
1471778100,0.074292384,0,2016-08-21 11:15:00,2016-08-21,11:15:00,Sunday,11,15
1471778400,0.295151781,0,2016-08-21 11:20:00,2016-08-21,11:20:00,Sunday,11,20
1471778700,0.184722083,0,2016-08-21 11:25:00,2016-08-21,11:25:00,Sunday,11,25
1471779000,0.184722083,0,2016-08-21 11:30:00,2016-08-21,11:30:00,Sunday,11,30
1471779300,0.184722083,0,2016-08-21 11:35:00,2016-08-21,11:35:00,Sunday,11,35
1471779600,0.516011178,0,2016-08-21 11:40:00,2016-08-21,11:40:00,Sunday,11,40
1471779900,0.40558148,0,2016-08-21 11:45:00,2016-08-21,11:45:00,Sunday,11,45
1471780200,0.295151781,0,2016-08-21 11:50:00,2016-08-21,11:50:00,Sunday,11,50
1471780500,0.295151781,0,2016-08-21 11:55:00,2016-08-21,11:55:00,Sunday,11,55
1471780800,0.295151781,0,2016-08-21 12:00:00,2016-08-21,12:00:00,Sunday,12,0
1471781100,0.40558148,0,2016-08-21 12:05:00,2016-08-21,12:05:00,Sunday,12,5
1471781400,0.40558148,0,2016-08-21 12:10:00,2016-08-21,12:10:00,Sunday,12,10
1471781700,0.295151781,0,2016-08-21 12:15:00,2016-08-21,12:15:00,Sunday,12,15
1471782000,0.40558148,0,2016-08-21 12:20:00,2016-08-21,12:20:00,Sunday,12,20
1471782300,0.295151781,0,2016-08-21 12:25:00,2016-08-21,12:25:00,Sunday,12,25
1471782600,0.295151781,0,2016-08-21 12:30:00,2016-08-21,12:30:00,Sunday,12,30
1471782900,0.6264408770000001,0,2016-08-21 12:35:00,2016-08-21,12:35:00,Sunday,12,35
1471783200,0.40558148,0,2016-08-21 12:40:00,2016-08-21,12:40:00,Sunday,12,40
1471783500,0.516011178,0,2016-08-21 12:45:00,2016-08-21,12:45:00,Sunday,12,45
1471783800,0.6264408770000001,0,2016-08-21 12:50:00,2016-08-21,12:50:00,Sunday,12,50
1471784100,0.6264408770000001,0,2016-08-21 12:55:00,2016-08-21,12:55:00,Sunday,12,55
1471784400,0.516011178,0,2016-08-21 13:00:00,2016-08-21,13:00:00,Sunday,13,0
1471784700,0.40558148,0,2016-08-21 13:05:00,2016-08-21,13:05:00,Sunday,13,5
1471785000,0.40558148,0,2016-08-21 13:10:00,2016-08-21,13:10:00,Sunday,13,10
1471785300,0.516011178,0,2016-08-21 13:15:00,2016-08-21,13:15:00,Sunday,13,15
1471785600,0.295151781,0,2016-08-21 13:20:00,2016-08-21,13:20:00,Sunday,13,20
1471785900,0.6264408770000001,0,2016-08-21 13:25:00,2016-08-21,13:25:00,Sunday,13,25
1471786200,0.516011178,0,2016-08-21 13:30:00,2016-08-21,13:30:00,Sunday,13,30
1471786500,0.516011178,0,2016-08-21 13:35:00,2016-08-21,13:35:00,Sunday,13,35
1471786800,0.6264408770000001,0,2016-08-21 13:40:00,2016-08-21,13:40:00,Sunday,13,40
1471787100,0.40558148,0,2016-08-21 13:45:00,2016-08-21,13:45:00,Sunday,13,45
1471787400,0.6264408770000001,0,2016-08-21 13:50:00,2016-08-21,13:50:00,Sunday,13,50
1471787700,0.516011178,0,2016-08-21 13:55:00,2016-08-21,13:55:00,Sunday,13,55
1471788000,0.516011178,0,2016-08-21 14:00:00,2016-08-21,14:00:00,Sunday,14,0
1471788300,0.40558148,0,2016-08-21 14:05:00,2016-08-21,14:05:00,Sunday,14,5
1471788600,0.40558148,0,2016-08-21 14:10:00,2016-08-21,14:10:00,Sunday,14,10
1471788900,0.516011178,0,2016-08-21 14:15:00,2016-08-21,14:15:00,Sunday,14,15
1471789200,0.736870575,0,2016-08-21 14:20:00,2016-08-21,14:20:00,Sunday,14,20
1471789500,0.295151781,0,2016-08-21 14:25:00,2016-08-21,14:25:00,Sunday,14,25
1471789800,0.516011178,0,2016-08-21 14:30:00,2016-08-21,14:30:00,Sunday,14,30
1471790100,0.40558148,0,2016-08-21 14:35:00,2016-08-21,14:35:00,Sunday,14,35
1471790400,0.736870575,0,2016-08-21 14:40:00,2016-08-21,14:40:00,Sunday,14,40
1471790700,0.295151781,0,2016-08-21 14:45:00,2016-08-21,14:45:00,Sunday,14,45
1471791000,0.516011178,0,2016-08-21 14:50:00,2016-08-21,14:50:00,Sunday,14,50
1471791300,0.516011178,0,2016-08-21 14:55:00,2016-08-21,14:55:00,Sunday,14,55
1471791600,0.516011178,0,2016-08-21 15:00:00,2016-08-21,15:00:00,Sunday,15,0
1471791900,0.184722083,0,2016-08-21 15:05:00,2016-08-21,15:05:00,Sunday,15,5
1471792200,0.295151781,0,2016-08-21 15:10:00,2016-08-21,15:10:00,Sunday,15,10
1471792500,0.295151781,0,2016-08-21 15:15:00,2016-08-21,15:15:00,Sunday,15,15
1471792800,0.074292384,0,2016-08-21 15:20:00,2016-08-21,15:20:00,Sunday,15,20
1471793100,0.074292384,0,2016-08-21 15:25:00,2016-08-21,15:25:00,Sunday,15,25
1471793400,0.074292384,0,2016-08-21 15:30:00,2016-08-21,15:30:00,Sunday,15,30
1471793700,0.184722083,0,2016-08-21 15:35:00,2016-08-21,15:35:00,Sunday,15,35
1471794000,0.184722083,0,2016-08-21 15:40:00,2016-08-21,15:40:00,Sunday,15,40
1471794300,0.295151781,0,2016-08-21 15:45:00,2016-08-21,15:45:00,Sunday,15,45
1471794600,-0.146567013,0,2016-08-21 15:50:00,2016-08-21,15:50:00,Sunday,15,50
1471794900,-0.256996711,0,2016-08-21 15:55:00,2016-08-21,15:55:00,Sunday,15,55
1471795200,0.184722083,0,2016-08-21 16:00:00,2016-08-21,16:00:00,Sunday,16,0
1471795500,-0.36742641,0,2016-08-21 16:05:00,2016-08-21,16:05:00,Sunday,16,5
1471795800,-0.47785610799999995,0,2016-08-21 16:10:00,2016-08-21,16:10:00,Sunday,16,10
1471796100,-0.256996711,0,2016-08-21 16:15:00,2016-08-21,16:15:00,Sunday,16,15
1471796400,-0.36742641,0,2016-08-21 16:20:00,2016-08-21,16:20:00,Sunday,16,20
1471796700,-0.36742641,0,2016-08-21 16:25:00,2016-08-21,16:25:00,Sunday,16,25
1471797000,-0.146567013,0,2016-08-21 16:30:00,2016-08-21,16:30:00,Sunday,16,30
1471797300,-0.36742641,0,2016-08-21 16:35:00,2016-08-21,16:35:00,Sunday,16,35
1471797600,-0.36742641,0,2016-08-21 16:40:00,2016-08-21,16:40:00,Sunday,16,40
1471797900,-0.47785610799999995,0,2016-08-21 16:45:00,2016-08-21,16:45:00,Sunday,16,45
1471798200,-0.47785610799999995,0,2016-08-21 16:50:00,2016-08-21,16:50:00,Sunday,16,50
1471798500,-0.588285807,0,2016-08-21 16:55:00,2016-08-21,16:55:00,Sunday,16,55
1471798800,-0.809145204,0,2016-08-21 17:00:00,2016-08-21,17:00:00,Sunday,17,0
1471799100,-0.919574903,0,2016-08-21 17:05:00,2016-08-21,17:05:00,Sunday,17,5
1471799400,-0.698715505,0,2016-08-21 17:10:00,2016-08-21,17:10:00,Sunday,17,10
1471799700,-0.809145204,0,2016-08-21 17:15:00,2016-08-21,17:15:00,Sunday,17,15
1471800000,-0.919574903,0,2016-08-21 17:20:00,2016-08-21,17:20:00,Sunday,17,20
1471800300,-1.030004601,0,2016-08-21 17:25:00,2016-08-21,17:25:00,Sunday,17,25
1471800600,-1.030004601,0,2016-08-21 17:30:00,2016-08-21,17:30:00,Sunday,17,30
1471800900,-0.919574903,0,2016-08-21 17:35:00,2016-08-21,17:35:00,Sunday,17,35
1471801200,-1.030004601,0,2016-08-21 17:40:00,2016-08-21,17:40:00,Sunday,17,40
1471801500,-1.030004601,0,2016-08-21 17:45:00,2016-08-21,17:45:00,Sunday,17,45
1471801800,-1.1404343000000001,0,2016-08-21 17:50:00,2016-08-21,17:50:00,Sunday,17,50
1471802100,-1.1404343000000001,0,2016-08-21 17:55:00,2016-08-21,17:55:00,Sunday,17,55
1471802400,-1.1404343000000001,0,2016-08-21 18:00:00,2016-08-21,18:00:00,Sunday,18,0
1471802700,-1.250863998,0,2016-08-21 18:05:00,2016-08-21,18:05:00,Sunday,18,5
1471803000,-1.1404343000000001,0,2016-08-21 18:10:00,2016-08-21,18:10:00,Sunday,18,10
1471803300,-1.3612936969999998,0,2016-08-21 18:15:00,2016-08-21,18:15:00,Sunday,18,15
1471803600,-1.3612936969999998,0,2016-08-21 18:20:00,2016-08-21,18:20:00,Sunday,18,20
1471803900,-1.3612936969999998,0,2016-08-21 18:25:00,2016-08-21,18:25:00,Sunday,18,25
1471804200,-1.250863998,0,2016-08-21 18:30:00,2016-08-21,18:30:00,Sunday,18,30
1471804500,-1.250863998,0,2016-08-21 18:35:00,2016-08-21,18:35:00,Sunday,18,35
1471804800,-1.3612936969999998,0,2016-08-21 18:40:00,2016-08-21,18:40:00,Sunday,18,40
1471805100,-1.3612936969999998,0,2016-08-21 18:45:00,2016-08-21,18:45:00,Sunday,18,45
1471805400,-1.250863998,0,2016-08-21 18:50:00,2016-08-21,18:50:00,Sunday,18,50
1471805700,-1.3612936969999998,0,2016-08-21 18:55:00,2016-08-21,18:55:00,Sunday,18,55
1471806000,-1.3612936969999998,0,2016-08-21 19:00:00,2016-08-21,19:00:00,Sunday,19,0
1471806300,-1.471723395,0,2016-08-21 19:05:00,2016-08-21,19:05:00,Sunday,19,5
1471806600,-1.250863998,0,2016-08-21 19:10:00,2016-08-21,19:10:00,Sunday,19,10
1471806900,-1.3612936969999998,0,2016-08-21 19:15:00,2016-08-21,19:15:00,Sunday,19,15
1471807200,-1.3612936969999998,0,2016-08-21 19:20:00,2016-08-21,19:20:00,Sunday,19,20
1471807500,-1.471723395,0,2016-08-21 19:25:00,2016-08-21,19:25:00,Sunday,19,25
1471807800,-1.471723395,0,2016-08-21 19:30:00,2016-08-21,19:30:00,Sunday,19,30
1471808100,-1.471723395,0,2016-08-21 19:35:00,2016-08-21,19:35:00,Sunday,19,35
1471808400,-1.471723395,0,2016-08-21 19:40:00,2016-08-21,19:40:00,Sunday,19,40
1471808700,-1.471723395,0,2016-08-21 19:45:00,2016-08-21,19:45:00,Sunday,19,45
1471809000,-1.471723395,0,2016-08-21 19:50:00,2016-08-21,19:50:00,Sunday,19,50
1471809300,-1.471723395,0,2016-08-21 19:55:00,2016-08-21,19:55:00,Sunday,19,55
1471809600,-1.471723395,0,2016-08-21 20:00:00,2016-08-21,20:00:00,Sunday,20,0
1471809900,-1.471723395,0,2016-08-21 20:05:00,2016-08-21,20:05:00,Sunday,20,5
1471810200,-1.471723395,0,2016-08-21 20:10:00,2016-08-21,20:10:00,Sunday,20,10
1471810500,-1.471723395,0,2016-08-21 20:15:00,2016-08-21,20:15:00,Sunday,20,15
1471810800,-1.471723395,0,2016-08-21 20:20:00,2016-08-21,20:20:00,Sunday,20,20
1471811100,-1.471723395,0,2016-08-21 20:25:00,2016-08-21,20:25:00,Sunday,20,25
1471811400,-1.471723395,0,2016-08-21 20:30:00,2016-08-21,20:30:00,Sunday,20,30
1471811700,-1.5821530940000001,0,2016-08-21 20:35:00,2016-08-21,20:35:00,Sunday,20,35
1471812000,-1.471723395,0,2016-08-21 20:40:00,2016-08-21,20:40:00,Sunday,20,40
1471812300,-1.5821530940000001,0,2016-08-21 20:45:00,2016-08-21,20:45:00,Sunday,20,45
1471812600,-1.471723395,0,2016-08-21 20:50:00,2016-08-21,20:50:00,Sunday,20,50
1471812900,-1.471723395,0,2016-08-21 20:55:00,2016-08-21,20:55:00,Sunday,20,55
1471813200,-1.3612936969999998,0,2016-08-21 21:00:00,2016-08-21,21:00:00,Sunday,21,0
1471813500,-1.471723395,0,2016-08-21 21:05:00,2016-08-21,21:05:00,Sunday,21,5
1471813800,-1.471723395,0,2016-08-21 21:10:00,2016-08-21,21:10:00,Sunday,21,10
1471814100,-1.5821530940000001,0,2016-08-21 21:15:00,2016-08-21,21:15:00,Sunday,21,15
1471814400,-1.3612936969999998,0,2016-08-21 21:20:00,2016-08-21,21:20:00,Sunday,21,20
1471814700,-1.5821530940000001,0,2016-08-21 21:25:00,2016-08-21,21:25:00,Sunday,21,25
1471815000,-1.5821530940000001,0,2016-08-21 21:30:00,2016-08-21,21:30:00,Sunday,21,30
1471815300,-1.5821530940000001,0,2016-08-21 21:35:00,2016-08-21,21:35:00,Sunday,21,35
1471815600,-1.471723395,0,2016-08-21 21:40:00,2016-08-21,21:40:00,Sunday,21,40
1471815900,-1.5821530940000001,0,2016-08-21 21:45:00,2016-08-21,21:45:00,Sunday,21,45
1471816200,-1.471723395,0,2016-08-21 21:50:00,2016-08-21,21:50:00,Sunday,21,50
1471816500,-1.5821530940000001,0,2016-08-21 21:55:00,2016-08-21,21:55:00,Sunday,21,55
1471816800,-1.471723395,0,2016-08-21 22:00:00,2016-08-21,22:00:00,Sunday,22,0
1471817100,-1.471723395,0,2016-08-21 22:05:00,2016-08-21,22:05:00,Sunday,22,5
1471817400,-1.471723395,0,2016-08-21 22:10:00,2016-08-21,22:10:00,Sunday,22,10
1471817700,-1.3612936969999998,0,2016-08-21 22:15:00,2016-08-21,22:15:00,Sunday,22,15
1471818000,-1.3612936969999998,0,2016-08-21 22:20:00,2016-08-21,22:20:00,Sunday,22,20
1471818300,-1.3612936969999998,0,2016-08-21 22:25:00,2016-08-21,22:25:00,Sunday,22,25
1471818600,-1.3612936969999998,0,2016-08-21 22:30:00,2016-08-21,22:30:00,Sunday,22,30
1471818900,-1.1404343000000001,0,2016-08-21 22:35:00,2016-08-21,22:35:00,Sunday,22,35
1471819200,-1.3612936969999998,0,2016-08-21 22:40:00,2016-08-21,22:40:00,Sunday,22,40
1471819500,-1.250863998,0,2016-08-21 22:45:00,2016-08-21,22:45:00,Sunday,22,45
1471819800,-1.250863998,0,2016-08-21 22:50:00,2016-08-21,22:50:00,Sunday,22,50
1471820100,-1.1404343000000001,0,2016-08-21 22:55:00,2016-08-21,22:55:00,Sunday,22,55
1471820400,-1.1404343000000001,0,2016-08-21 23:00:00,2016-08-21,23:00:00,Sunday,23,0
1471820700,-1.1404343000000001,0,2016-08-21 23:05:00,2016-08-21,23:05:00,Sunday,23,5
1471821000,-1.030004601,0,2016-08-21 23:10:00,2016-08-21,23:10:00,Sunday,23,10
1471821300,-1.1404343000000001,0,2016-08-21 23:15:00,2016-08-21,23:15:00,Sunday,23,15
1471821600,-1.1404343000000001,0,2016-08-21 23:20:00,2016-08-21,23:20:00,Sunday,23,20
1471821900,-1.1404343000000001,0,2016-08-21 23:25:00,2016-08-21,23:25:00,Sunday,23,25
1471822200,-1.1404343000000001,0,2016-08-21 23:30:00,2016-08-21,23:30:00,Sunday,23,30
1471822500,-1.030004601,0,2016-08-21 23:35:00,2016-08-21,23:35:00,Sunday,23,35
1471822800,-1.030004601,0,2016-08-21 23:40:00,2016-08-21,23:40:00,Sunday,23,40
1471823100,-1.1404343000000001,0,2016-08-21 23:45:00,2016-08-21,23:45:00,Sunday,23,45
1471823400,-1.030004601,0,2016-08-21 23:50:00,2016-08-21,23:50:00,Sunday,23,50
1471823700,-1.030004601,0,2016-08-21 23:55:00,2016-08-21,23:55:00,Sunday,23,55
1471824000,-0.919574903,0,2016-08-22 00:00:00,2016-08-22,00:00:00,Monday,0,0
1471824300,-0.919574903,0,2016-08-22 00:05:00,2016-08-22,00:05:00,Monday,0,5
1471824600,-0.698715505,0,2016-08-22 00:10:00,2016-08-22,00:10:00,Monday,0,10
1471824900,-0.809145204,0,2016-08-22 00:15:00,2016-08-22,00:15:00,Monday,0,15
1471825200,-0.809145204,0,2016-08-22 00:20:00,2016-08-22,00:20:00,Monday,0,20
1471825500,-0.698715505,0,2016-08-22 00:25:00,2016-08-22,00:25:00,Monday,0,25
1471825800,-0.698715505,0,2016-08-22 00:30:00,2016-08-22,00:30:00,Monday,0,30
1471826100,-0.809145204,0,2016-08-22 00:35:00,2016-08-22,00:35:00,Monday,0,35
1471826400,-0.698715505,0,2016-08-22 00:40:00,2016-08-22,00:40:00,Monday,0,40
1471826700,-0.588285807,0,2016-08-22 00:45:00,2016-08-22,00:45:00,Monday,0,45
1471827000,-0.698715505,0,2016-08-22 00:50:00,2016-08-22,00:50:00,Monday,0,50
1471827300,-0.588285807,0,2016-08-22 00:55:00,2016-08-22,00:55:00,Monday,0,55
1471827600,-0.588285807,0,2016-08-22 01:00:00,2016-08-22,01:00:00,Monday,1,0
1471827900,-0.588285807,0,2016-08-22 01:05:00,2016-08-22,01:05:00,Monday,1,5
1471828200,-0.47785610799999995,0,2016-08-22 01:10:00,2016-08-22,01:10:00,Monday,1,10
1471828500,-0.47785610799999995,0,2016-08-22 01:15:00,2016-08-22,01:15:00,Monday,1,15
1471828800,-0.47785610799999995,0,2016-08-22 01:20:00,2016-08-22,01:20:00,Monday,1,20
1471829100,-0.47785610799999995,0,2016-08-22 01:25:00,2016-08-22,01:25:00,Monday,1,25
1471829400,-0.36742641,0,2016-08-22 01:30:00,2016-08-22,01:30:00,Monday,1,30
1471829700,-0.47785610799999995,0,2016-08-22 01:35:00,2016-08-22,01:35:00,Monday,1,35
1471830000,-0.47785610799999995,0,2016-08-22 01:40:00,2016-08-22,01:40:00,Monday,1,40
1471830300,-0.47785610799999995,0,2016-08-22 01:45:00,2016-08-22,01:45:00,Monday,1,45
1471830600,-0.36742641,0,2016-08-22 01:50:00,2016-08-22,01:50:00,Monday,1,50
1471830900,-0.256996711,0,2016-08-22 01:55:00,2016-08-22,01:55:00,Monday,1,55
1471831200,-0.256996711,0,2016-08-22 02:00:00,2016-08-22,02:00:00,Monday,2,0
1471831500,-0.36742641,0,2016-08-22 02:05:00,2016-08-22,02:05:00,Monday,2,5
1471831800,-0.256996711,0,2016-08-22 02:10:00,2016-08-22,02:10:00,Monday,2,10
1471832100,-0.256996711,0,2016-08-22 02:15:00,2016-08-22,02:15:00,Monday,2,15
1471832400,-0.256996711,0,2016-08-22 02:20:00,2016-08-22,02:20:00,Monday,2,20
1471832700,-0.146567013,0,2016-08-22 02:25:00,2016-08-22,02:25:00,Monday,2,25
1471833000,-0.256996711,0,2016-08-22 02:30:00,2016-08-22,02:30:00,Monday,2,30
1471833300,-0.256996711,0,2016-08-22 02:35:00,2016-08-22,02:35:00,Monday,2,35
1471833600,-0.256996711,0,2016-08-22 02:40:00,2016-08-22,02:40:00,Monday,2,40
1471833900,-0.36742641,0,2016-08-22 02:45:00,2016-08-22,02:45:00,Monday,2,45
1471834200,-0.256996711,0,2016-08-22 02:50:00,2016-08-22,02:50:00,Monday,2,50
1471834500,-0.256996711,0,2016-08-22 02:55:00,2016-08-22,02:55:00,Monday,2,55
1471834800,-0.256996711,0,2016-08-22 03:00:00,2016-08-22,03:00:00,Monday,3,0
1471835100,-0.36742641,0,2016-08-22 03:05:00,2016-08-22,03:05:00,Monday,3,5
1471835400,-0.36742641,0,2016-08-22 03:10:00,2016-08-22,03:10:00,Monday,3,10
1471835700,-0.36742641,0,2016-08-22 03:15:00,2016-08-22,03:15:00,Monday,3,15
1471836000,-0.256996711,0,2016-08-22 03:20:00,2016-08-22,03:20:00,Monday,3,20
1471836300,-0.146567013,0,2016-08-22 03:25:00,2016-08-22,03:25:00,Monday,3,25
1471836600,-0.146567013,0,2016-08-22 03:30:00,2016-08-22,03:30:00,Monday,3,30
1471836900,-0.256996711,0,2016-08-22 03:35:00,2016-08-22,03:35:00,Monday,3,35
1471837200,-0.256996711,0,2016-08-22 03:40:00,2016-08-22,03:40:00,Monday,3,40
1471837500,-0.256996711,0,2016-08-22 03:45:00,2016-08-22,03:45:00,Monday,3,45
1471837800,-0.36742641,0,2016-08-22 03:50:00,2016-08-22,03:50:00,Monday,3,50
1471838100,-0.256996711,0,2016-08-22 03:55:00,2016-08-22,03:55:00,Monday,3,55
1471838400,-0.256996711,0,2016-08-22 04:00:00,2016-08-22,04:00:00,Monday,4,0
1471838700,-0.146567013,0,2016-08-22 04:05:00,2016-08-22,04:05:00,Monday,4,5
1471839000,0.074292384,0,2016-08-22 04:10:00,2016-08-22,04:10:00,Monday,4,10
1471839300,0.074292384,0,2016-08-22 04:15:00,2016-08-22,04:15:00,Monday,4,15
1471839600,0.295151781,0,2016-08-22 04:20:00,2016-08-22,04:20:00,Monday,4,20
1471839900,0.295151781,0,2016-08-22 04:25:00,2016-08-22,04:25:00,Monday,4,25
1471840200,0.295151781,0,2016-08-22 04:30:00,2016-08-22,04:30:00,Monday,4,30
1471840500,0.40558148,0,2016-08-22 04:35:00,2016-08-22,04:35:00,Monday,4,35
1471840800,0.40558148,0,2016-08-22 04:40:00,2016-08-22,04:40:00,Monday,4,40
1471841100,0.40558148,0,2016-08-22 04:45:00,2016-08-22,04:45:00,Monday,4,45
1471841400,0.6264408770000001,0,2016-08-22 04:50:00,2016-08-22,04:50:00,Monday,4,50
1471841700,0.295151781,0,2016-08-22 04:55:00,2016-08-22,04:55:00,Monday,4,55
1471842000,0.295151781,0,2016-08-22 05:00:00,2016-08-22,05:00:00,Monday,5,0
1471842300,0.40558148,0,2016-08-22 05:05:00,2016-08-22,05:05:00,Monday,5,5
1471842600,0.295151781,0,2016-08-22 05:10:00,2016-08-22,05:10:00,Monday,5,10
1471842900,0.184722083,0,2016-08-22 05:15:00,2016-08-22,05:15:00,Monday,5,15
1471843200,0.184722083,0,2016-08-22 05:20:00,2016-08-22,05:20:00,Monday,5,20
1471843500,-0.036137314,0,2016-08-22 05:25:00,2016-08-22,05:25:00,Monday,5,25
1471843800,0.074292384,0,2016-08-22 05:30:00,2016-08-22,05:30:00,Monday,5,30
1471844100,-0.036137314,0,2016-08-22 05:35:00,2016-08-22,05:35:00,Monday,5,35
1471844400,0.074292384,0,2016-08-22 05:40:00,2016-08-22,05:40:00,Monday,5,40
1471844700,-0.146567013,0,2016-08-22 05:45:00,2016-08-22,05:45:00,Monday,5,45
1471845000,-0.146567013,0,2016-08-22 05:50:00,2016-08-22,05:50:00,Monday,5,50
1471845300,-0.256996711,0,2016-08-22 05:55:00,2016-08-22,05:55:00,Monday,5,55
1471845600,-0.256996711,0,2016-08-22 06:00:00,2016-08-22,06:00:00,Monday,6,0
1471845900,-0.256996711,0,2016-08-22 06:05:00,2016-08-22,06:05:00,Monday,6,5
1471846200,-0.256996711,0,2016-08-22 06:10:00,2016-08-22,06:10:00,Monday,6,10
1471846500,-0.256996711,0,2016-08-22 06:15:00,2016-08-22,06:15:00,Monday,6,15
1471846800,-0.36742641,0,2016-08-22 06:20:00,2016-08-22,06:20:00,Monday,6,20
1471847100,-0.256996711,0,2016-08-22 06:25:00,2016-08-22,06:25:00,Monday,6,25
1471847400,-0.256996711,0,2016-08-22 06:30:00,2016-08-22,06:30:00,Monday,6,30
1471847700,-0.36742641,0,2016-08-22 06:35:00,2016-08-22,06:35:00,Monday,6,35
1471848000,-0.256996711,0,2016-08-22 06:40:00,2016-08-22,06:40:00,Monday,6,40
1471848300,-0.146567013,0,2016-08-22 06:45:00,2016-08-22,06:45:00,Monday,6,45
1471848600,-0.146567013,0,2016-08-22 06:50:00,2016-08-22,06:50:00,Monday,6,50
1471848900,-0.36742641,0,2016-08-22 06:55:00,2016-08-22,06:55:00,Monday,6,55
1471849200,-0.256996711,0,2016-08-22 07:00:00,2016-08-22,07:00:00,Monday,7,0
1471849500,-0.256996711,0,2016-08-22 07:05:00,2016-08-22,07:05:00,Monday,7,5
1471849800,-0.36742641,0,2016-08-22 07:10:00,2016-08-22,07:10:00,Monday,7,10
1471850100,-0.47785610799999995,0,2016-08-22 07:15:00,2016-08-22,07:15:00,Monday,7,15
1471850400,-0.256996711,0,2016-08-22 07:20:00,2016-08-22,07:20:00,Monday,7,20
1471850700,-0.47785610799999995,0,2016-08-22 07:25:00,2016-08-22,07:25:00,Monday,7,25
1471851000,-0.36742641,0,2016-08-22 07:30:00,2016-08-22,07:30:00,Monday,7,30
1471851300,-0.36742641,0,2016-08-22 07:35:00,2016-08-22,07:35:00,Monday,7,35
1471851600,-0.256996711,0,2016-08-22 07:40:00,2016-08-22,07:40:00,Monday,7,40
1471851900,-0.36742641,0,2016-08-22 07:45:00,2016-08-22,07:45:00,Monday,7,45
1471852200,-0.146567013,0,2016-08-22 07:50:00,2016-08-22,07:50:00,Monday,7,50
1471852500,-0.256996711,0,2016-08-22 07:55:00,2016-08-22,07:55:00,Monday,7,55
1471852800,-0.36742641,0,2016-08-22 08:00:00,2016-08-22,08:00:00,Monday,8,0
1471853100,-0.36742641,0,2016-08-22 08:05:00,2016-08-22,08:05:00,Monday,8,5
1471853400,-0.146567013,0,2016-08-22 08:10:00,2016-08-22,08:10:00,Monday,8,10
1471853700,-0.146567013,0,2016-08-22 08:15:00,2016-08-22,08:15:00,Monday,8,15
1471854000,-0.146567013,0,2016-08-22 08:20:00,2016-08-22,08:20:00,Monday,8,20
1471854300,-0.146567013,0,2016-08-22 08:25:00,2016-08-22,08:25:00,Monday,8,25
1471854600,-0.256996711,0,2016-08-22 08:30:00,2016-08-22,08:30:00,Monday,8,30
1471854900,-0.36742641,0,2016-08-22 08:35:00,2016-08-22,08:35:00,Monday,8,35
1471855200,-0.256996711,0,2016-08-22 08:40:00,2016-08-22,08:40:00,Monday,8,40
